video_id,chunk_id,text,subject
17,17_30,thats all the time we have thank you so much james thank you to my coproducer john lim and a huge thank you a always to our last thursday spm academy audience for joining u a we begin our sixth year of spm academy well see you at our next webinar,SPM Academy: Now Assist and AI Agents for SPM
18,18_0,hi this is evans from the technical product and solution marketing team at servicenow today were going to talk about servicenow it operation management specifically aiops and event management aiops or artificial intelligence for it operation is the practice of using ai to assist and help automate the work of it operation using ai fundamental like machine learning and pattern recognition servicenows aiops solution provides much needed help for today operation team and thanks to multiplatform integration itom event management put all the important event log and metric team need to do their job right at their fingertip today amelia bryant from the it operation team is troubleshooting an issue with a critical service related to her company customer payment portal shes logged in and working with the service operation workspace expresslist expresslist enables team to quickly triage and resolve issue issue that are otherwise hard to spot in unstructured and out of context metric log and event,IT Operations Management (ITOM): Predictive AIOps & Event Management
18,18_1,enables team to quickly triage and resolve issue issue that are otherwise hard to spot in unstructured and out of context metric log and event this design is great for people like amelia who prefer an enhanced view when working with alert so they can stay focused and stay in the moment it can filter on thing such a alert severity configuration item assignment group and so forth being able to add or remove field from the filter view give team the flexibility to customize the workspace for maximum efficiency amelia team is also leveraging alert tag which are generated by extracting key from additional information in event created and event field mapping these tag can be used to further correlate alert to reduce noise you can see theyve set up a filter so they can sort by data center location tag since team member are responsible for different area once created and saved custom filter can be shared so others on the team can quickly get on the same page alert can also be filtered by,IT Operations Management (ITOM): Predictive AIOps & Event Management
18,18_2,area once created and saved custom filter can be shared so others on the team can quickly get on the same page alert can also be filtered by impacted service today amelia only care about the payment gateway service so she can quickly narrow her view to only show those alert public action can be performed on one or more alert or group of alert amelia can act on all the alert related to payment gateway in just a few click and most importantly this can all be done from a single page within the service operation workspace all alert associated with payment processing have been consolidated into two group alert configuration item with different source and metric have been grouped together based on the learned pattern item event management ha discovered pattern are formed based on repetition of the same alert coming together repeatedly in multiple time window using this analysis event management concludes that these alert are related other alert from different monitoring tool are oftentimes,IT Operations Management (ITOM): Predictive AIOps & Event Management
18,18_3,time window using this analysis event management concludes that these alert are related other alert from different monitoring tool are oftentimes symptom of the issue and not necessarily the cause only focusing on these kind of alert is a very reactive way to troubleshoot and resolve issue you can see that the second group alert came in long before the critical alert where the service went down thats because this group alert includes alert from healthlog analytics or hla a major component of service now ai ops by analyzing trend in anomaly and log healthlog analytics provides an early warning system about problem to come these first warning alert show how hla caught the problem first allowing amelia and team time to be proactive and to help prevent future failure in this alert we can see that there an increase in log associated with ii which is the web hosting environment for the payment gateway service from this alert amelia see that there a sharp increase in the volume of log,IT Operations Management (ITOM): Predictive AIOps & Event Management
18,18_4,ii which is the web hosting environment for the payment gateway service from this alert amelia see that there a sharp increase in the volume of log associated with the web host and thanks to hla she can see that 90 of the log contain warning message a true sign of trouble sharing this kind of insight from log can be a very manual and timeconsuming process without proper ai ops tool change to any associated configuration item are tracked through the itsm change management workflow and a a result they can be referenced here sharing information like this between team and workflow is a key aspect of the service now service operation approach in this case it look like a devops orchestration task might have caused an unintended issue with the payment gateway service thanks to what shes been able to quickly determine using the service operation workspace amelia now ha a clear idea of the root cause and can work with the devops team to resolve so far weve seen how itam event management can,IT Operations Management (ITOM): Predictive AIOps & Event Management
18,18_5,workspace amelia now ha a clear idea of the root cause and can work with the devops team to resolve so far weve seen how itam event management can combine alert from multiple source which help speed up and streamline troubleshooting effort weve also explored a little bit about the benefit of healthwog analytics but you may be asking yourself how did amelia and the team configure those connection with other data source in the first place or what type of integration doe servicenow support the new integration launch pad provides an incontext intuitive way to configure such connection amelia can either search for a data source she want to add or filter by connection type she simply selects on one of the outofbox integration to configure and then follows the wizard setting up a new outofbox integration can be done in just a few step first shell enter a name and then set up any custom tag tag allow for better filtering and can be used in the express list view like we saw earlier a well a,IT Operations Management (ITOM): Predictive AIOps & Event Management
18,18_6,enter a name and then set up any custom tag tag allow for better filtering and can be used in the express list view like we saw earlier a well a other dashboard within it operation management so shell go ahead and add the location tag that she and the team have been using before activating amelia copy the url she will need to pair the integration from the aws side and after doing so amelia and the team can then interact with aws alert along with all other source from within the itam event management system she can even set up a custom connection in case what shes looking for is not listed or she ha a homegrown application that she would like to incorporate into event management today amelia is going to go ahead and set up a connection with the team new pingdum monitoring system just like with the outofbox setup she ha the same option to add custom tag using tag in this way ha many benefit including better visibility and better understanding of business context when working with alert,IT Operations Management (ITOM): Predictive AIOps & Event Management
18,18_7,add custom tag using tag in this way ha many benefit including better visibility and better understanding of business context when working with alert and outage adding custom image make it easy to visually identify connection within a large set when setting up custom integration field mapping help reconcile various field from other source with the one used by servicenow to begin this process amelia paced json code shes copied from pingdum certain mandatory field must be configured at a minimum amelia finish up by configuring any additional field mapping needed based on what pingdum is providing a defined in the json snippet and just like before amelia copy the url that she need to complete thing from the pingdum side and after doing that the team will then be able to see pingdum alert a well in itam event management integration launchpad provides the ability to check activity and work with the team installed connection including the one amelia just configured average log per minute,IT Operations Management (ITOM): Predictive AIOps & Event Management
18,18_8,provides the ability to check activity and work with the team installed connection including the one amelia just configured average log per minute and last event received can be seen for all the installed connection right from this page this let amelia make sure connection and data transmission is working a expected and here the new custom integration amelia just set up she want to confirm success so shell go ahead and check here to see if itam alert are being generated from pingdum and also check to see if field mapping is working test alert are being received and processed by itam event management a expected the ai ops dashboard is where amelia can really see the big picture and drill down into event and alert agent health or health log analytics you can see theyre getting great noise reduction and incident compression rate thanks to itam event management at the bottom you can see that the window ii server which is involved in the current payment gateway outage ha been producing a,IT Operations Management (ITOM): Predictive AIOps & Event Management
18,18_9,itam event management at the bottom you can see that the window ii server which is involved in the current payment gateway outage ha been producing a very high number of alert it easy to see the status of itam agent a well to make sure everything is configured and functioning properly and finally this page let amelia go into depth with health log analytics metric hla data visualization help operation team track and analyze metric this provides a better understanding of whats happening with the many log that are being gathered from many different source youve just seen how with the help of service now it operation team can work and interact with the information they need in an intuitive and responsive way all from a consolidated interactive workspace if you like what youve seen so far check out the it operation management product page for more information and to see more demo check out the demo now section of servicenowcom,IT Operations Management (ITOM): Predictive AIOps & Event Management
19,19_0,hi this is evans nicholson from technical marketing at servicenow welcome to part two of the miniseries aipowered service operation starring servicenow itsm and itom at servicenow we understand the amount of data coming in and the complexity of today hybrid cloud environment we know many time lack of data and information is not the issue aipowered service operation enables the move away from an incident creation culture to more of an alertbased actionable mindset this help you find problem and solve them in a more predictive fashion versus being stuck in problem change and incident management the key is being proactive versus reactive and having the right supporting system to be able to achieve that in part one we saw how an issue with a company missioncritical internal ordering service wa causing a flood of new ticket in our service engineer queue we then showed how in parallel the operation engineer wa able to quickly determine probable root cause of the outage and trigger a service,"AI-Powered Service Operations Part 2 - collaborate, deflect and resolve"
19,19_1,queue we then showed how in parallel the operation engineer wa able to quickly determine probable root cause of the outage and trigger a service degradation so let pick the demo up from there nora griffith is an employee who us the order status application called portia online in her daytoday work shes having issue completing her work and so shes going to check in and try to get some help remember even though shes using this from the servicenow web interface she could also use microsoft team skype facebook workplace or other collaboration platform let just type in the summary of the issue and thanks to the natural language understanding model virtual agent can pick out keywords and phrase and suggest the right workflow in this case noras team ha configured a set of additional question to help troubleshoot the different area related to the ordering system now nora ha confirmed that there is an issue with the order status process which is used in the portia online service she doesnt,"AI-Powered Service Operations Part 2 - collaborate, deflect and resolve"
19,19_2,the ordering system now nora ha confirmed that there is an issue with the order status process which is used in the portia online service she doesnt need to open up a new incident because she can already see that there a ticket open this is what we mean by deflection alerting employee that there an ongoing issue help stop the inflow of new ticket allowing service operation team to concentrate on troubleshooting and fixing the issue instead of managing more and more ticket now let continue looking at thing a roberto hopper a member of noras it operation team from operator workspace we can see the order status service is in a critical state a we saw in the previous video related alert have been grouped together by itam event management let just go back into the group alert so we can continue troubleshooting a we look for a way to resolve the issue with the order status service the first alert that came in wa from healthlog analytics this hla alert is letting u know there are some,"AI-Powered Service Operations Part 2 - collaborate, deflect and resolve"
19,19_3,the issue with the order status service the first alert that came in wa from healthlog analytics this hla alert is letting u know there are some anomaly with the log basically unusual pattern or something that happened recently that hasnt happened before if i open up this option we can do a deep dive into the log on the first line we can see detail on a suspect log associated with the window host x42 opening up log viewer allows u to really dive deep into these log and understand what were seeing based on what wa triggered by hla we can see more about pattern recognition both out of the box and pattern that are learned over time thanks to the machine learning of healthlog analytics now let go back to the group alert and speaking of machine recognizing pattern and helping u troubleshoot let click on probable root cause and we can see another example of this two recent change are flagged a possible cause of the issue were seeing with the order status service the bottom one appears to be,"AI-Powered Service Operations Part 2 - collaborate, deflect and resolve"
19,19_4,example of this two recent change are flagged a possible cause of the issue were seeing with the order status service the bottom one appears to be a schedule change by robertos dev ops team but the top one is unauthorized so let take a look at that scrolling down we can see that in this emergency change someone ha changed the sequel trace flag to true from false this is very helpful when troubleshooting sql but sometimes this can cause disk space issue if you forget to turn it off because log are much larger when this is enabled there one additional step we could perform to take a look at the log but in the essence of time im going to skip to robertos conclusion that disk space is filling on the sql server and thats whats causing a cascading effect to the order status service roberto is using all the information within these page within the service now platform to reach this conclusion let go back to the group alert and ill show you how we can trigger the fix through flow designer,"AI-Powered Service Operations Part 2 - collaborate, deflect and resolve"
19,19_5,the service now platform to reach this conclusion let go back to the group alert and ill show you how we can trigger the fix through flow designer directly from the service now platform first roberto decides to bring up the agent assist function to look for helpful article related to disk space here one related to clearing log on a window server seems appropriate right so let attach that to the ticket roberto will put in a note about his finding giving some insight to the team into what he thinking now let open up action so we can actually fix the issue thats the whole point right were trying to fix the problem now this is one of my favorite thing about the service now platform in this scenario in this case with flow designer we actually have the tool to reach out and fix issue on affected ci which is great without such functionality wed still have to manually remove log expand disk space thing like that and clicking on the run remediation button the platform actually ha a prebuilt,"AI-Powered Service Operations Part 2 - collaborate, deflect and resolve"
19,19_6,still have to manually remove log expand disk space thing like that and clicking on the run remediation button the platform actually ha a prebuilt workflow to handle this situation a i scroll down in the main group alert you can see all of the associated alert have been closed because the issue ha been addressed you can see we cleared out about two and a half gig of space by running the remediation and here robertos note with the kb article attachment now let go back to the operator workspace and check the status of the service order status is no longer in a critical state weve just seen how service now can help it team solve complex issue we can help identify if all event coming in are tied to a single problem with event correlation we can find the root cause of the issue faster we can notify employee of ongoing issue and of course we can provide suggestion but most importantly remediation action to fix problem weve also seen how operation and service team can work on the same data,"AI-Powered Service Operations Part 2 - collaborate, deflect and resolve"
19,19_7,can provide suggestion but most importantly remediation action to fix problem weve also seen how operation and service team can work on the same data and the same system instead of working in silo this move organization towards a more modern and cooperative approach an approach we call service operation for more information check out the main item product page thanks a lot and i hope to talk to you soon,"AI-Powered Service Operations Part 2 - collaborate, deflect and resolve"
20,20_0,now assist for app engine enables business to unlock the full potential of their custom apps providing seamless selfservice faster decisionmaking and improved operational outcome in this demo youll see a few of the feature available to now assist for app engine customer this solution empowers organization to embed advanced generative ai and ai agent capability into custom application built on the service now platform sam is an employee education program manager at electrie he in the crosstraining management workspace a dedicated custom interface designed to streamline the administration of employee training at his company in the past it took hour of his time each week to track and manage all of the task related to organizing and booking crosstraining session but not anymore today sam want to check on upcoming session to make sure employee get the training they want to do this he simply type in a request using the conversational interface of now assist it then chooses the training,Build AI-Infused Custom Apps with Now Assist for App Engine
20,20_1,get the training they want to do this he simply type in a request using the conversational interface of now assist it then chooses the training demand prediction option this trigger a customized highlevel coordinated workflow called a use case use case invoke ai agent which are entity that mimic humanlike intelligence by using large language model you can see the agent analyzing past enrollment data reviewing employee skill to identify gap and reviewing upcoming project up to this point the agent have been working autonomously now they pause to ask for more information to proceed this is called a supervised action after reviewing the detail that he wa able to quickly receive from now assist sam make the decision to schedule cloud architecture training for 60 employee and just like that the session is added to the calendar in the past unexpected demand for certain topic resulted in a lack of available trainer leaving employee on a wait list crosstraining is a top priority for sam,Build AI-Infused Custom Apps with Now Assist for App Engine
20,20_2,unexpected demand for certain topic resulted in a lack of available trainer leaving employee on a wait list crosstraining is a top priority for sam company electric and with the help of ai agent using both autonomous and supervised action sam wa able to predict training demand and seamlessly schedule accordingly now let take a look under the hood and see how this all work servicenows ai agent studio enables you to create manage and test ai agent and use case all in one place so let review the use case we just saw sam utilize here the business outcome that this use case target is described and this is where we add in one or more ai agent to help research and solve issue detailed to the use case to create a great ai agent the agent role it specialty and the identification of the business problem is clearly defined this is where you add in automation to equip your ai agent with various tool to accomplish it role a you can see there a large selection to choose from depending on your need,Build AI-Infused Custom Apps with Now Assist for App Engine
20,20_3,automation to equip your ai agent with various tool to accomplish it role a you can see there a large selection to choose from depending on your need and skill level an important option to point out is the now assist skill using the now assist skill kit you can build and deploy custom skill that leverage generative ai directly within your instance these skill can serve to enable use case that the current suite of out of the box now assist skill can not a of today in this case the ai agent is designed so it can call a subflow and here we see the detail you can choose from out of the box option or make your own with tool such a workflow studio agent action can be autonomous or supervised like we saw before and so this mean youre always in control of how ai is used now let get back to the use case detail in ai agent studio trigger and the condition for activating use case can be defined this trigger is configured to run when certain language used in now assist prompt such a suggest high,Build AI-Infused Custom Apps with Now Assist for App Engine
20,20_4,for activating use case can be defined this trigger is configured to run when certain language used in now assist prompt such a suggest high demand training or suggest training this is where we configure the display and access for a use case from within the conversational interface of the now assist panel this make it conveniently available to user like sam a we saw earlier in the demo in addition to testing and troubleshooting a new use case this step can also be used to visualize whats happening in the background when testing a use case you can see the ai agent orchestrator and communicator working together to organize and manage the ai agent a a team the orchestrator assigns individual specialized agent to complete the sub task the communicator let the orchestrator know the status of each agent and handle the end user prompt and reply and finally the log section detail interaction between the orchestrator communicator and agent you can download these log to troubleshoot more,Build AI-Infused Custom Apps with Now Assist for App Engine
20,20_5,reply and finally the log section detail interaction between the orchestrator communicator and agent you can download these log to troubleshoot more extensively if you need to and thats how company like electri use custom apps and ai agent to optimize business process resulting in more efficient operation and better employee productivity to learn more about ai agent or now assist for app engine contact your servicenow sale team or visit servicenowcom,Build AI-Infused Custom Apps with Now Assist for App Engine
21,21_0,hello everybody and welcome to ai academy a you know by now probably if youve joined u before ai academy is a great session for you but it not the only thing we provide you so here we have an ai and intelligence community forum that you can access with a quick url it ascendedworks slash ai you can go there and find all the resource for our ai product including task intelligence our colleague neely marge ha posted the task intelligence for itsm quick start guide i highly recommend that it on the list of article on the community but also feel free to go to the community site to ask your question and we have a very lively community and different expert that can help you and answer those question so that you get all the help that we need if you familiar with now learning we also have a class called get started with ai solution it a good overview of all our different ai solution and how to get started in your company this video is recorded and then posted in our youtube channel thats the,Task Intelligence for ITSM
21,21_1,of all our different ai solution and how to get started in your company this video is recorded and then posted in our youtube channel thats the channel of the now community and on this channel there also a lot of other academy and video that are posted very good resource to get to and finally if you want to join in a partnership to share some of your data so that we can advance the field of ai feel free to reach out to that email address for the global ai innovation program and see what you can provide to help advance our ai product a always in those session we try to cover whats existing in our product and whats available but in case you ask question or we wan na share some of the roadmap with you always keep in mind that we have to share the safe hub or notice with you and if in case we make a forward looking statement meaning that we talk about something thats not available in the product yet you always have to reach out to your accounting before making a final purchasing decision,Task Intelligence for ITSM
21,21_2,talk about something thats not available in the product yet you always have to reach out to your accounting before making a final purchasing decision so that you are aware of what youre buying if you are new to ai academy here are some of the basic of the academy it content that we provide for you so we bring you fresh idea to give you a better understanding of our product and practical guidance a i mentioned earlier the session is recorded and then we post that on the youtube channel for our community and finally if you are here with u thats a great opportunity for you to ask your question so feel free to use the qa panel in zoom to ask your question and well make sure to answer those a we go the session today is organized with an overview of our product and then were gon na spend most of the time working through an exercise which is a bit of a demo of the product and guide you towards getting started with the product and then well save some time for qa and today with u is a peksha,Task Intelligence for ITSM
21,21_3,bit of a demo of the product and guide you towards getting started with the product and then well save some time for qa and today with u is a peksha to talk to u about task intelligence for itsn very very exciting and now a peksha ill give it to you so hello everyone this is a picture they will from india so i saw a couple of folk joining from india a well so hello everyone good evening and good morning to all the people joining from u and good afternoon for the european folk out there so im the senior principal product manager with it service management unit and i take care of all the ai aml portfolio for itsn code product here and with you to demo or take you through the task intelligence for itsn a a first release the release in third on third of hour so when you hear task intelligence i know most of you would think that what is this is it different from predictive intelligence is it just the name which is changing or it really something changing at a line so the good news is the,Task Intelligence for ITSM
21,21_4,is it different from predictive intelligence is it just the name which is changing or it really something changing at a line so the good news is the task intelligence is quite different from predictive intelligence thats the reason we are doing the session along with multiple customer and how the task intelligence is different the complete way how we built task intelligence use case out of the box for our customer the way we think about these use case is different the task intelligence is a purpose built ai for business user when i say that each and every word make sense what those meaning is that business user mean it brings business outcome driven versus technology a well it mean that we dont say that i use classification for this we say okay if we want to do incident categorization for all ai capability which we can use in task intelligence the way we think about the use case to do it different also the ai ml model which us if you use deep learning ml model which give better reason,Task Intelligence for ITSM
21,21_5,the way we think about the use case to do it different also the ai ml model which us if you use deep learning ml model which give better reason based on our analysis which we did in house based on multiple clone customer data that and it support multiple language on text attachment and so on and so forth it also come with a task intelligence admin console user experience which help business user when i say business user it mean that the admin business user doe not require to have the expert ai knowledge or they do not require to have a data scientist knowledge they just require to have their own business knowledge and then task intelligence admin console will take care of working them through after each step and then deploy the model i will definitely demo that part today so that would be more clear apart from that the biggest value add it will bring to the existing customer of the artificial intelligence task intelligence support multifield detection model so you will see in my demo,Task Intelligence for ITSM
21,21_6,it will bring to the existing customer of the artificial intelligence task intelligence support multifield detection model so you will see in my demo that i would be creating single model to detect multiple view on the incident so it very low on maintenance it high on performance and it very very easy to configure with all these benefit i now go to the exercise next slide please you like it so this is the demo script which are the exercise script which i would be taking you through so consider the company where employee were not at all satisfied by the service performance now the service just manager and realize this situation and go to their business leader and add money to understand what should we do because this reduction and satisfaction if also due to the higher increase in the mttr so this admin and business analysis decide to use task intelligence to solve this issue the task that we intelligence admin console provides humanfriendly interface to train a is deploy and monitor,Task Intelligence for ITSM
21,21_7,task intelligence to solve this issue the task that we intelligence admin console provides humanfriendly interface to train a is deploy and monitor the model so a i said earlier this admin and business analyst who do not have very great knowledge of the aiml can also deploy the model which they require for their business in the production once they do that they need to go to recommended action framework to to certain configuration to show these recommendation on the service operation work once the service operation workspace start doing the prediction eventually what happened is it increased the agent productivity hence reduces the mttr and at the end overall employee satisfaction score increased now you will see that hey should do configuring something in task intelligence admin console then going to recommend action to take care of how it show on ui is too much of configuration you talk about simplicity but look like there are two framework which i need to go and then do something,Task Intelligence for ITSM
21,21_8,it show on ui is too much of configuration you talk about simplicity but look like there are two framework which i need to go and then do something the good news is we take care of task intelligence and the committed action configuration out to the world by autotrained model on your production what doe that mean to moment you download task intelligence for itsm plugin on your production instance it autotrained the model for assignment group configuration item and service on your data provided you have the amount of data in your system and then also it ha an automatic configuration in the recommended action shipped out of the box so that just downloading of one plugin will start the prediction in background mode when i say background mode it doesnt mean that whenever an incident get created the prediction will happen but it will not show on the ui because you definitely dont want to surprise your agent and then let admin know that okay something is happening or you are allowing that so,Task Intelligence for ITSM
21,21_9,the ui because you definitely dont want to surprise your agent and then let admin know that okay something is happening or you are allowing that so with this autotrained model you will be able to start predicting in the background mode by just downloading the plugin and how all these thing work now ill take you through the demo a i take you through the demo i would like to answer julian question so julian asks that it look similar to the predictive intelligence classification whats the difference here third question julian i thank you that you are this question a a set predictive intelligence require you to create three different model to predict three different field but in task intelligence a single model will be applicable to predict these three field thats one the second is it support multiple language a well a it very easy to consider a you will go through you will see the type of power ui experience it brings the type of power it give to the admin is very much you do not require,Task Intelligence for ITSM
21,21_10,a you will go through you will see the type of power ui experience it brings the type of power it give to the admin is very much you do not require to have that technical knowledge to understand the precision the recall which is there in predictive intelligence to understand whether your model is working fine or not in task intelligence it very plain simple english so any business user who doe not have aiml capability or understanding can also deploy this model so these are the two very big benefit which task intelligence brings with it okay so if you are on utah instance so you have five patch five and above or vancoa instance and you downloaded the task intelligence for idsm plugin you will see this task intelligence for idsm in your file navigator in the task intelligence for idsm you will see two subsection a sub menu one is setup and one is monitoring so this is also one of the benefit which you get with the task intelligence that you can monitor how your model is working so if,Task Intelligence for ITSM
21,21_11,one is monitoring so this is also one of the benefit which you get with the task intelligence that you can monitor how your model is working so if you remember it just a couple of minute before i said that the auto training model will start with deploy your model in the background mode so in the background mode it will show you how it is actually performing without showing the recommendation on ui so you can actually come here and say okay my model it wa five time agent ha accepted the prediction it mean and 21 time it ha not how the prediction wa replaced how it is doing and all those thing you can see here even in setup we have certain matrix to give you a quick snapshot about your performance of the model but that in monitoring you can do a thorough analysis okay so in the task intelligence for idsm set up module you will see out of the box you will shift this model idsm out of the box task intelligence solution this is an empty model which we see out of the box so that the moment,Task Intelligence for ITSM
21,21_12,box you will shift this model idsm out of the box task intelligence solution this is an empty model which we see out of the box so that the moment you download this product login in production this model run and get trained on your own data so that it predicts the value based on your own data automatically i will work it through what this is this but for example you do not want to say predict these three field you can always go to this template which we shipped out of the box and created new model add your own field which you want to predict and train access and deploy your model let me work you through what we shipped out of the box so once you come here you will see the model name you will see the output table it mean that on what table i need to train the data so my training data is out of the box which we shipped this the data should be false in per the closed and resolved incident and i want to train this data on my v so i just want to train this data on last 12 month what all,Task Intelligence for ITSM
21,21_13,be false in per the closed and resolved incident and i want to train this data on my v so i just want to train this data on last 12 month what all field i want to predict so i want to predict the assignment group configuration item and service now what all field i want to give u an input for predicting that so my input table is incident and the input here is a description and short description this is also one of the difference are existing customer can know that in existing predictive intelligence we just need short description whereas task intelligence given it deep learning and long text support model the description field also can be sent a an input and we have seen in our testing that combination of these two actually provides for better result and then similar to predictive intelligence a somebody mentioned the number of record which is required for you to train the model is 10000 and i guess the customer who are know knowledgeable about ai ml know that these record is the,Task Intelligence for ITSM
21,21_14,which is required for you to train the model is 10000 and i guess the customer who are know knowledgeable about ai ml know that these record is the number of record the more the better the merrier is always better for your model to get trained so once we decide this we can launch the training and see how it working so it show that till today when i deployed this model in your past data which is last 12 month it would have predicted 47000 300 and five field for you which is a great number to tell how you would have helped your service this agent in entering the correct data into the system now we will see how the model is actually performing a of now so we will see okay for this service it performing quite better because 75000 percent of the time what model predicted is what agent ha actually written 25 it is deferred which is okay for assignment group i see it 50 percent so i might want to go with just recommendation instead of what to fill but a i see the service is doing far better,Task Intelligence for ITSM
21,21_15,group i see it 50 percent so i might want to go with just recommendation instead of what to fill but a i see the service is doing far better i can say that okay i dont want my agent to manually fill it you can fill the service directly into the field and configuration item is also what 4159 so still keep at it a recommendation in case if youre not confident for example in case of configuration item that hey i dont want to do any prediction on ui i just say that hey do only monitor only it mean at the back end it will predict but it will not show anything on the ui so let me show you all three for the exercise purpose that for service we are doing bottom fill for assignment group it recommendation and for configuration item because it less than 50 i just want to monitor how im what are the performing over the time so that i can come here in future if it the performance improves now i can see when continue it will give a quick snapshot about what all i have done and it will say deploy,Task Intelligence for ITSM
21,21_16,in future if it the performance improves now i can see when continue it will give a quick snapshot about what all i have done and it will say deploy great so im already deployed it a i said you do not need to go to recommended action a this out of the box rule ha already mapped with the task intelligence room so let me show you where it taken up so this is the resource generator of the recommendation of the action and here i would say that i want to play these three thing and here in the resource generator is somewhere where i have mapped this okay till the time it come let me give you a live demo so let me create an incident in the service operation workspace so you will ask me that is service operation workspace is a mandatory for u to use task intelligence i would say no you can still go ahead and use our existing platform user experience with the task intelligence but you would not be able to utilize the power of how you want to show the recommendation it mean whether you want to,Task Intelligence for ITSM
21,21_17,with the task intelligence but you would not be able to utilize the power of how you want to show the recommendation it mean whether you want to show a a recommendation or auto spill and all these thing only happens in service operation workspace so i highly recommend strongly recommend that if you are willing to use task intelligence you also use service operation workspace 30 and above so here is where i have mapped for example this con this generator type is mapped to this solution so this solution on the task intelligence is pointing to this rule and then this rule is responsible to populate these on the service operation workspace and how service operation work they show u let me work with this so ill say email not working i will also say the morning i the moment i tab out thats the beauty of service operation workspace which doe not come with any other experience the moment you tab out please note that you have not created the incident yet it mean that a service desk agent who,Task Intelligence for ITSM
21,21_18,come with any other experience the moment you tab out please note that you have not created the incident yet it mean that a service desk agent who is just typing in the short description and description the moment he tab out to enter some other value he will be shown these suggestion now i want to walk you through what all we have done and the preference in the task intelligence admin console so we said service auto populate it mean that whatever is predicted i want to auto populate it here again it just that i want my agent to have a quick view and also save their time so thats the reason im out of populating agent can always change it is the more configuration item a the performance wa risen 50 i said hey dont predict just do the monitoring in the background mode so that i want to watch it over the time so you dont see anything here yet and for the assignment group a it wa 50 i said just recommend so just recommending below the field that according to the i am the assignment group,Task Intelligence for ITSM
21,21_19,and for the assignment group a it wa 50 i said just recommend so just recommending below the field that according to the i am the assignment group should do perfect it up to the agent whether to honor this suggestion or override it so these are the three thing which you have predicted to task intelligence and in these three mode and also key note that the incident is not a safe it mean it not yet created completely but i am well run in background and gave the suggestion so that even the incident creation process not just the triage process the incident creation process also become swift it get created with correct data so that the incident get categorized in a right format thats it from my site from the discussion or for the developer im happy to answer any question thank you very much we have somebody in the chat asking again if it only available for service operation workspace so if you could repeat maybe what you said about word available sure so a i said service operation work,Task Intelligence for ITSM
